"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","col","Degree","Eccentricity","IsSingleNode","label","ManualCategoryLvl1","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","size","Stress","TopologicalCoefficient"
"0.0","0.0","0.0","0.0","#F1085C","0","0","true","G_subsystem2","Metabolism of cofactors and vitamins","Vitamin D metabolism","0.0","0","0","0","Infinity","false","0","Vitamin D metabolism","11","0","0.0"
"1.6029411764705883","0.00939807806119853","0.6238532110091742","0.6576354679802956","#DD00FF","29","3","false","G_subsystem38","Nucleotide metabolism","Purine synthesis","27.551724137931036","0","29","0","0.9874387254901961","false","0","Purine synthesis","29","414","0.4174503657262278"
"0.0","0.0","0.0","0.0","#FFD300","0","0","true","G_subsystem86","Lipid metabolism","Lipoate metabolism","0.0","0","0","0","Infinity","false","0","Lipoate metabolism","0","0","0.0"
"2.8823529411764706","0.0","0.3469387755102041","0.0","#FFD300","1","4","false","G_subsystem85","Lipid metabolism","Androgen and estrogen synthesis and metabolism","11.0","0","1","0","0.9607843137254902","false","0","Androgen and estrogen synthesis and metabolism","5","0","0.0"
"0.0","0.0","0.0","0.0","#F1085C","0","0","true","G_subsystem33","Metabolism of cofactors and vitamins","Vitamin B2 metabolism","0.0","0","0","0","Infinity","false","0","Vitamin B2 metabolism","21","0","0.0"
"1.7941176470588236","0.02153426152677624","0.5573770491803278","0.4485294117647059","#FFD300","17","3","false","G_subsystem32","Lipid metabolism","Bile acid synthesis","23.235294117647058","0","17","0","0.9834558823529411","false","0","Bile acid synthesis","129","616","0.3574660633484163"
"0.0","0.0","0.0","0.0","#201A01","0","0","true","G_subsystem91","Xenobiotics metabolism","Xenobiotics metabolism","0.0","0","0","0","Infinity","false","0","Xenobiotics metabolism","0","0","0.0"
"1.8970588235294117","0.0033036926449340085","0.5271317829457365","0.7142857142857143","#B1CC71","15","3","false","G_subsystem90","Glycan biosynthesis and metabolism","Glycosphingolipid metabolism","21.933333333333334","0","15","0","0.9813112745098039","false","0","Glycosphingolipid metabolism","19","102","0.3655555555555556"
"1.5735294117647058","0.020880557433761625","0.6355140186915889","0.5423387096774194","#9A4D42","32","3","false","G_subsystem31","Carbohydrate metabolism","Pyruvate metabolism","25.6875","0","32","0","0.9880514705882354","false","0","Pyruvate metabolism","48","796","0.3951923076923077"
"1.6323529411764706","0.010162162733552929","0.6126126126126126","0.6866096866096866","#FFACFD","27","3","false","G_subsystem30","Energy metabolism","Citric acid cycle","27.962962962962962","0","27","0","0.9868259803921569","false","0","Citric acid cycle","56","382","0.42368125701459036"
"2.264705882352941","0.005499745494152019","0.4415584415584416","0.5333333333333333","#009FFF","6","3","false","G_subsystem15","Amino acid derivatives","Taurine and hypotaurine metabolism","18.0","0","6","0","0.9736519607843137","false","0","Taurine and hypotaurine metabolism","15","158","0.4090909090909091"
"1.9264705882352942","0.0013164298627995617","0.5190839694656488","0.6666666666666666","#DD00FF","12","3","false","G_subsystem14","Nucleotide metabolism","Purine catabolism","26.833333333333332","0","12","0","0.9806985294117646","false","0","Purine catabolism","63","60","0.43989071038251365"
"1.8823529411764706","0.0049934284781247675","0.53125","0.675","#9A4D42","16","3","false","G_subsystem7","Carbohydrate metabolism","Propanoate metabolism","26.75","0","16","0","0.9816176470588235","false","0","Propanoate metabolism","37","214","0.44583333333333336"
"1.5294117647058822","0.020598125105242525","0.6538461538461539","0.6060606060606061","#FF00B6","33","3","false","G_subsystem8","Amino acid metabolism","Tyrosine metabolism","26.12121212121212","0","33","0","0.988970588235294","false","0","Tyrosine metabolism","62","734","0.38986883763003166"
"2.3088235294117645","0.0","0.43312101910828027","1.0","#9A4D42","5","3","false","G_subsystem13","Carbohydrate metabolism","Butanoate metabolism","28.0","0","5","0","0.9727328431372548","false","0","Butanoate metabolism","11","0","0.6666666666666666"
"1.5441176470588236","0.016413958015716875","0.6476190476190475","0.6363636363636364","#FF00B6","33","3","false","G_subsystem12","Amino acid metabolism","Tryptophan metabolism","26.515151515151516","0","33","0","0.9886642156862745","false","0","Tryptophan metabolism","56","768","0.4017447199265381"
"1.9411764705882353","7.83895923224854E-4","0.5151515151515151","0.8571428571428571","#F1085C","14","3","false","G_subsystem9","Metabolism of cofactors and vitamins","Ubiquinone synthesis","29.714285714285715","0","14","0","0.9803921568627452","false","0","Ubiquinone synthesis","30","40","0.5123152709359606"
"2.1176470588235294","8.805761110414315E-5","0.4722222222222222","0.8","#F1085C","6","3","false","G_subsystem48","Metabolism of cofactors and vitamins","Vitamin C metabolism","30.666666666666668","0","6","0","0.9767156862745098","false","0","Vitamin C metabolism","17","6","0.5679012345679012"
"2.235294117647059","3.990741479766941E-5","0.4473684210526316","0.8333333333333334","#B1CC71","4","3","false","G_subsystem19","Glycan biosynthesis and metabolism","N-glycan degradation","22.25","0","4","0","0.9742647058823529","false","0","N-glycan degradation","22","2","0.4635416666666667"
"1.8970588235294117","0.03212950242388644","0.5271317829457365","0.4727272727272727","#FFD300","11","3","false","G_subsystem18","Lipid metabolism","Steroid metabolism","23.818181818181817","0","11","0","0.9813112745098039","false","0","Steroid metabolism","73","630","0.37662337662337664"
"2.7058823529411766","0.0","0.3695652173913043","0.0","#F1085C","1","4","false","G_subsystem46","Metabolism of cofactors and vitamins","Biotin metabolism","23.0","0","1","0","0.9644607843137255","false","0","Biotin metabolism","32","0","0.0"
"2.0441176470588234","9.755145839430299E-5","0.4892086330935252","0.9","#F1085C","5","3","false","G_subsystem17","Metabolism of cofactors and vitamins","Cytochrome metabolism","32.8","0","5","0","0.9782475490196078","false","0","Cytochrome metabolism","38","4","0.5466666666666666"
"1.5735294117647058","0.009063651799938365","0.6355140186915889","0.6838709677419355","#FF00B6","31","3","false","G_subsystem16","Amino acid metabolism","Arginine and Proline Metabolism","28.161290322580644","0","31","0","0.9880514705882354","false","0","Arginine and Proline Metabolism","63","474","0.42668621700879766"
"1.8970588235294117","0.0010665652511569982","0.5271317829457365","0.7912087912087912","#9A4D42","14","3","false","G_subsystem45","Carbohydrate metabolism","Starch and sucrose metabolism","26.285714285714285","0","14","0","0.9813112745098039","false","0","Starch and sucrose metabolism","39","54","0.4309133489461358"
"1.5","0.027227992104191256","0.6666666666666666","0.5412698412698412","#DD00FF","36","3","false","G_subsystem49","Nucleotide metabolism","Pyrimidine synthesis","25.333333333333332","0","36","0","0.9895833333333334","false","0","Pyrimidine synthesis","49","960","0.3838383838383838"
"2.4705882352941178","0.0","0.40476190476190477","1.0","#00FFBE","2","4","false","G_subsystem95","Cholesterol biosynthesis and metabolism","Squalene and cholesterol synthesis","21.5","0","2","0","0.9693627450980392","false","0","Squalene and cholesterol synthesis","19","0","0.6142857142857143"
"2.014705882352941","4.4071223247603E-4","0.49635036496350365","0.8928571428571429","#FFD300","8","3","false","G_subsystem40","Lipid metabolism","Triacylglycerol synthesis","26.0","0","8","0","0.9788602941176471","false","0","Triacylglycerol synthesis","20","22","0.4406779661016949"
"1.6323529411764706","0.013637421516332555","0.6126126126126126","0.6861538461538461","#009FFF","26","3","false","G_subsystem44","Amino acid derivatives","Glutathione metabolism","27.576923076923077","0","26","0","0.9868259803921569","false","0","Glutathione metabolism","33","520","0.4115958668197474"
"1.7205882352941178","0.0011089655602704183","0.5811965811965811","0.8904761904761904","#1F9698","21","3","false","G_subsystem43","Eicosanoids","Eicosanoid metabolism","31.047619047619047","0","21","0","0.9849877450980392","false","0","Eicosanoid metabolism","50","78","0.4704184704184704"
